VIN,GRADE,STOCKNUMBER,MAKE,MODEL,SERIES,YEAR,PRICE,BODY,CYLINDERS,DISPLACEMENT,EXTERIOR,INTERIOR,MILEAGE,TRANSMISSION,UPHOLSTERY,ENDDATE,ABGLOCATION,BUYDATE,BUYERNAME,WATCHEDBY,DEALERSHIPNAME,DRIVE TRAIN,CONDITION REPORT,SALES REP
3C4PDCGG4JT369682,4,,Dodge,Journey,Crossroad,2018,14500,Suv,6,3.6l,Red,Black,46770,6-speed A/t,Cloth&leather,2020-02-28T19:30:00.000Z,San Francisco- CA,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGUOek%2fK6%2fy7ZDH%2fb4Wx0J%2b4xlX%2fQciC8RsyvNZ9T0ldW8x6BkbjeIMZNcD0fNPADOyJ5g1DYbn3l%2b9QwsWsZypGu0DZB%2f2RRvO8vA1i3M3wQ%3d%3d,
3FA6P0LU2KR204912,4.2,,Ford,Fusion Hybrid,Se,2019,13500,Sedan,4,2.0l,Silver,Grey,46623,Continuously Variable Trans,Cloth,2020-02-28T19:30:00.000Z,San Francisco- CA,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGLSC8AjDUuyB1JRJlg7wX4RrvyAHpdlbMKizuvsSca%2btSy%2bJrmGeJDGi5aQdxi3mh%2bsQWo8dWo1paaQ%2fKzYUocSBpkVaP7QzU3iaDlSJ8qtA%3d%3d,
1N4AL3AP7JC195156,3.9,,Nissan,Altima,2.5 S,2018,11600,Sedan,4,2.5l,Grey,Black,82203,Continuously Variable Trans,Cloth,2020-02-28T19:30:00.000Z,Chicago Ohare- IL,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGXA9JPnuWW7p1V2Tf2nY%2f2Kiz5KqBRQYNnL4cs6IKpdnhwRZ1HdyGwbiMfB8bz%2b8L%2f7lbx1Q4a1Q%2bIIRxffeGECfJUQH%2fLwu0KDs40SaxNXQ%3d%3d,
3N1AB7AP7HY269264,3.8,,Nissan,Sentra,Sv,2017,9800,Sedan,4,1.8l,Red,Black,83236,Continuously Variable Trans,Cloth,2020-02-28T19:30:00.000Z,Chicago Ohare- IL,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGjCTxFkPk8Q6mpeLoO%2bEOUSjBe%2blbjcRMjgMp9MNwf35aNeip8gL7xff1LH9SSJvbigtyi7Ao8yt3XR9sYctHfvSP8Iee9pE2i9Tjj5T9p5A%3d%3d,
3FADP4BJ2HM110511,3.1,,Ford,Fiesta,Se,2017,8200,Sedan,4,1.6l,Silver,Black,49741,6-speed A/t,Cloth,2020-02-29T19:30:00.000Z,Baltimore- MD,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToEzAPOn9j3HLq3%2fFoEBiCYhXpTgH5CgJDk8PRgOphnSUF3aHZNKErPdsRUhtdzEdUMPAS4S%2fwpY7D3qlE3UBaOP%2bJ3FU8FF65Obb6a7Axy0rQ%3d%3d,
5TDKZ3DC9KS984236,3.8,,Toyota,Sienna,Le,2019,22600,Minivan,6,3.5l,Silver,Grey,35054,8-speed A/t,Cloth,2020-02-24T19:30:00.000Z,Ft Lauderdale- FL,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGbaEcW7xm1SkX9nyzbLh90T34IAAR5LR%2fu9mM8gooSHBR9DlnJVg1NIQhncmJnXJrruNY0%2b9G2jHlvZ5BqH9GMc7Z5Kdh6DpRhJqke287Qyg%3d%3d,
JM3KFBCM7K1559504,3.8,,Mazda,Cx-5,Touring,2019,19600,Suv,4,2.5l,Black,Black,32081,6-speed A/t,Cloth&leather,2020-02-24T19:30:00.000Z,Orlando- FL,,,,,AWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToEu7p%2bEojSzmvWl1sEnaFmYWa2PU7A65DCvgfjvQDfyMG78MIR8sZTOp9pIuB9KmQ%2fEJQIXwtDP2mtwACgdbmddZUKmSfP9X7NBbLwakTgYqQ%3d%3d,
3FA6P0LU0JR152565,4.2,,Ford,Fusion Hybrid,Se,2018,13400,Sedan,4,2.0l,White,Tan,35755,6-speed A/t,Cloth,2020-02-29T19:30:00.000Z,Hartford- CT,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGS2%2bbYx77Tce%2fPnAL4oVRytkDyD0HuhLtLi%2fPOXfm6z2PD%2btO%2fKy0gOkEAuhJHuN%2bFoCvNxUOBpbS%2bV6ssXIdTV63qZ36EOSdQyUCX%2b6CTdA%3d%3d,
5N1DR2MN0KC612513,4.5,,Nissan,Pathfinder,Sv,2019,20000,Suv,6,3.5l,Grey,Black,32843,Continuously Variable Trans,Cloth,2020-02-29T19:30:00.000Z,Boston- MA,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFUjDF1NFVZbOFz8vxenYcGHiDgSw0MBywT1jQ3xTJHTbr9RNWBy2VBQOAA9YZZCNRyCz7hy86ACcMdOcVB1Qrkfg6ubEi45csL%2bv1vd2oeJA%3d%3d,
4T1B11HK3KU745365,4,,Toyota,Camry,Se,2019,18200,Sedan,4,2.5l,Black,Black,33277,8-speed A/t,Cloth&leather,2020-02-29T19:30:00.000Z,Syracuse- NY,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToG3019xJDPTOP30nzDREUhhGWj2ARzl3mitUwFHFIG56kzQt4iq%2fbB%2bfJXl2WndJdh5HN%2f2Om8ci6p9h1v4h%2bZfpmS%2bMJqjgoaCyPAmsluO%2fA%3d%3d,
1C6RRELT6KN720819,4.2,,Ram,1500,Rebel,2019,32800,Pickup,8,5.7l,Silver,Black,35848,8-speed A/t,Cloth&leather,2020-02-26T19:30:00.000Z,Chicago Ohare- IL,,,,,RWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToHZxbALApR7K9sqMq2DoGpcXSb57IX3mNE9VyazIjC%2fgP35v0gIa36CWas0Muddo35XyeLu27aiTfCNzg1uyu5l6qJ1zTgDmY7oWmStuRTulw%3d%3d,
2FMPK4K95JBB75979,4.5,,Ford,Edge,Titanium,2018,20400,Suv,4,2.0l,Grey,Black,48210,6-speed A/t,Leather,2020-02-29T19:30:00.000Z,Baltimore- MD,,,,,AWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToF7Mr6a1jU2Ep4d2JO%2f2T2%2fB6IAR9BtgeDChQ8B7M2v%2fOU9d0s44oz%2b5RHZO0E6kUCjI7PT4Hfl3sJu0HIu9j74MlJiU3p1BpaLVYilMcJhzA%3d%3d,
3C4PDDEGXJT463445,4.3,,Dodge,Journey,Gt,2018,15800,Suv,6,3.6l,Silver,Black,40981,6-speed A/t,Leather,2020-02-24T19:30:00.000Z,Newark- NJ,,,,,AWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToHW2UgHMz%2f8wyJv5o1gGsVFllfjXdELGys%2bDfLBnmjjjqot3FG9cQj%2fSnXJOtHHHyBPxRROzqNDPCi3pbpfjHKtjmgQSFwvSnrNJZIrocYJfw%3d%3d,
5NPD84LF8KH444055,3.9,,Hyundai,Elantra,Sel,2019,12100,Sedan,4,2.0l,Blue,Grey,33261,6-speed A/t,Cloth,2020-02-24T19:30:00.000Z,Newark- NJ,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGVBC7LWr0bVuotBBfJepkECzbVh5H70PZmKb58EJjbzMact4r0JJeWqHzFXmMAtChUQBWDwHQ%2bL6lKh3QqBcbmT5rvr7EZ%2f%2fDCKJ28whzpTQ%3d%3d,
JM3KFBCM7K1547711,4.1,,Mazda,Cx-5,Touring,2019,19400,Suv,4,2.5l,Grey,Black,35651,6-speed A/t,Leather,2020-02-24T19:30:00.000Z,Newark- NJ,,,,,AWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGJ8cadpYjlvNKMJNzh2Cnl4yqbYA5%2fnkaFdLQDuqsehQHsEChasdiLQhkr0rssP2dQPSAf8oUcbI15orMDz51nu8F9q3RDWM0YkirLrtYbbw%3d%3d,
KNMAT2MT0KP533486,4.2,,Nissan,Rogue,Sv,2019,15700,Suv,4,2.5l,Silver,Black,32399,Continuously Variable Trans,Cloth,2020-02-25T19:30:00.000Z,Newark- NJ,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToEpMGKLZOfH4hFKFK0tXdjitAPyESNTiJG1fvial33oWo9vhx5iHHZhFKLsXLVqjsQvLKoVShh6mG5xK4WWfHx16lOUS1y32whFhl8oC9Qq4A%3d%3d,
2C3CCAKG1KH586618,4,,Chrysler,300,Limited,2019,20300,Sedan,6,3.6l,Grey,Black,31108,8-speed A/t,Leather,2020-02-24T19:30:00.000Z,Kansas City- MO,,,,,AWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFmCbewpVECPidUCBgpbbJpXSvIpdCULVGjnuz05To3v5WdDYYSVFVZkzN%2f%2bkCh2fyMITsRDytjCDN6dARpmnNqtWTVL%2bPLBmGLLrrdm5FK7Q%3d%3d,
1C4RJEBG6KC656216,4.6,,Jeep,Grand Cherokee,Limited,2019,24900,Suv,6,3.6l,White,Black,37307,8-speed A/t,Leather,2020-02-24T19:30:00.000Z,Kansas City- MO,,,,,RWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToHgPJmUmLGb9FC5IkfyRoA1kpYgy3%2bwfGAhV%2bc%2fOgLgU7PmMqDDtkw0kj%2bf%2bCvBssT%2b%2bs%2bpoCCJqS6tGnQmoLQm0AggSFTjEoLjy4ppUXQ%2bdA%3d%3d,
3C4PDDEG4JT464235,3.7,,Dodge,Journey,Gt,2018,15500,Wagon,6,3.6l,Red,Blue,46549,6-speed A/t,Leather,2020-02-24T19:30:00.000Z,St Louis- MO,,,,,AWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFcNbv29giRjuQGE7P8cBNiN5GjtlsfmIwOkMRjWK6WeHc0IP65deTubBRBnycZuOsV6TJS5u0zOjWSRPKHiA0zQUcRLdjEx%2bPlBAoLUmxjdQ%3d%3d,
2GNAXUEV8K6168580,4.3,,Chevrolet,Equinox,Lt,2019,16600,Suv,4,1.5l,Grey,Grey,45455,6-speed A/t,Cloth,2020-02-24T19:30:00.000Z,Atlanta- GA,,,,,AWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGHCfxBeUVcxi6H1Clyog5BgjRPaHidAxIm%2fijiQyArGovTDECUuYHuJp0LjlsbqY9UjHOgI%2bCnZaveHHQESgZ9PxNWykSe7VXtR8a4eLk0KQ%3d%3d,
JM3KFACM1K1562263,4.4,,Mazda,Cx-5,Touring,2019,19200,Suv,4,2.5l,Red,Black,31241,6-speed A/t,Cloth&leather,2020-02-27T19:30:00.000Z,Chicago Ohare- IL,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToE2yHZnHtQT76n7CrYDl8G5HXyoZdARGgWlJ9qDcaFRu7JVp0kCrX6Fn%2bmUADvjb6QbGzr910pPCeujLCIHoqWHNsLrMjfTGkhJmjNXzfVT%2bA%3d%3d,
3C4PDDGG1JT449561,3.5,,Dodge,Journey,Crossroad,2018,15400,Suv,6,3.6l,Grey,Black,47049,6-speed A/t,Cloth&leather,2020-02-27T19:30:00.000Z,Indianapolis- IN,,,,,AWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToG4t%2bwfG6mjqAt7cpyI6q6IYyk7bce2i1wnC2yfo0r%2fHdgJROXHMtoxJ4WstyfbzH10eAmRpWxexI8Ux3n01f9cTg%2fjkyPOmJIe6raCsRcajQ%3d%3d,
5TDZZRFH2KS297819,3.5,,Toyota,Highlander,Le,2019,23300,Suv,6,3.5l,Grey,Black,35643,8-speed A/t,Cloth,2020-02-27T19:30:00.000Z,Chicago Ohare- IL,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToH1hJJxf9TckWdslq80a%2f6Hec8dt4QH2XGPkaw0P4rTI8LaSSGgNQPh2oS5zIRTuQXz6CHCVKU%2bBrwTlzDRng3%2f4ViEqFylG%2b9H8tCYOz8MJQ%3d%3d,
1V2DR2CA1KC542747,3.5,,Volkswagen,Atlas,3.6l V6 Se,2019,25100,Suv,6,3.6l,Grey,Black,32094,8-speed A/t,Leather,2020-02-27T19:30:00.000Z,Indianapolis- IN,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToE90%2b%2b0BoA7cwqdPRrGCt%2bnuLFQ2%2fkFTaTtkpyzp5826R%2fQHJ3twfuJy79yd6Ie%2fxeta20K0vBj%2ff18leefI69X1FSNtDG7yODg8jJDrCGVtg%3d%3d,
2FMPK3K99JBB89975,4.5,,Ford,Edge,Titanium,2018,18400,Suv,4,2.0l,Silver,Black,51486,6-speed A/t,Leather,2020-02-25T19:30:00.000Z,Los Angeles- CA,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGDS163u%2bd6ayCsO5myf02yu2oA3fJe%2fDyMkHjkMqCuLNUfYV8fA69TRqGf8DGANb9zhwYSsmd35dsox5GkGbrmu4jLWNHvbNMdiRZ9gxi8rw%3d%3d,
3C4NJDDB2KT688398,4,,Jeep,Compass,Trailhawk,2019,18300,Suv,4,2.4l,Black,Black,33378,9-speed A/t,Cloth&leather,2020-02-25T19:30:00.000Z,Newark- NJ,,,,,4WD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFgT5gUikA2BO67YiqCxdBu7yPa7tcCZbRgy%2fCCg6ZEuCdqNg1O4cAE2iq3LlsO4yJR%2b4LUc%2bq62M8GEGgrDaRzR393w0D4ynWky7hm7VQLfg%3d%3d,
3C4PDDEG0KT720131,4.2,,Dodge,Journey,Gt,2019,17200,Suv,6,3.6l,White,Black,36710,6-speed A/t,Leather,2020-02-24T19:30:00.000Z,St Louis- MO,,,,,AWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGRl2t2nJLXPN6s1xK7deqKMbSOP2GlunLJh7uBp4GfxHNV37Xgx0cVDJPGgiKv%2bavBo47eGgxHc4pcjr6dZnDkm6sGzBjt7ldVCuIxJd%2b81A%3d%3d,
1C6RRELT9KN720779,4.6,,Ram,1500,Rebel,2019,34300,Pickup,8,5.7l,Red,Black,32713,8-speed A/t,Cloth&leather,2020-02-28T19:30:00.000Z,Houston Intercontinental- TX,,,,,RWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToEKJwyn5wSUOeH03AM2DtnAWD5Iua9hHqJV4ndrgypzZ9OLgVrleGoDcwRVHIC597eRwdZY%2fLuwlr%2bZN8bg%2fpTVpE9d3oEFRV96TadRHex%2fOw%3d%3d,
1C4RDJDG3KC664206,4.6,,Dodge,Durango,Gt,2019,26900,Suv,6,3.6l,Silver,Black,33152,8-speed A/t,Leather,2020-02-24T19:30:00.000Z,Kansas City- MO,,,,,AWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFoV5GZDCOabftAvJpViqRDQUy6ab1CGImz157gmcTjqhxrb3gCpOz7oxnD1MgxLfmuWhtGXf1OQq4q0O%2bImcX479GvHKbpnj%2bIZSCszzy%2b2Q%3d%3d,
3VWC57BU1KM141468,4.3,,Volkswagen,Jetta,S,2019,12600,Sedan,4,1.4l,White,Black,31677,8-speed A/t,Cloth,2020-02-24T19:30:00.000Z,Chicago Ohare- IL,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGMJRl4jP92CYXwFsQFsZ3etvLTomo4XfKqOF1h8Gf1gSeGMtjgSOXaiC6jPSN22QiK9Vx2Vm6pSDgtDFzNxP2evTdsDvwtXpxyubz3pew4Rg%3d%3d,
1C4GJWAG9HL556361,4.2,,Jeep,Wrangler,Sport,2017,20700,Crossover Utility Vehicle,6,3.6l,White,Black,41625,A/t,Cloth,2020-02-27T19:30:00.000Z,San Diego- CA,,,,,4WD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGVSoyx0g74Ok66tFiG0jviYhBDgTJUEwAzzIavQDtazJwwDYEF9sXmwA%2bPNp%2fFrcHMxGOVHRBH6406pzBs2ei60Foc0GSSRbMd0JoCdhQgaw%3d%3d,
4T1B11HK0KU760020,4.3,,Toyota,Camry,Se,2019,18400,Sedan,4,2.5l,White,Black,32314,8-speed A/t,Cloth&leather,2020-02-25T19:30:00.000Z,Newark- NJ,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFRGBT%2bjd%2fDJOOb3avMkv%2f9E29ETH%2b4SuEvR3m%2fPdmdUw%2bFgzDukkn5rP4ei9cdLVrEYyXxRsxby%2fOfSycZt9gUq4CpqXQZBpSV1WXE%2f0A1Zg%3d%3d,
5YFBURHEXKP940462,3.4,,Toyota,Corolla,Le,2019,13200,Sedan,4,1.8l,Blue,Black,27028,Continuously Variable Trans,Cloth,2020-02-25T19:30:00.000Z,Newark- NJ,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToHcXlMeqa%2fR8aA9TAwoGIPDAo2YLAJ7cXtxB5uNNGZv8F%2b88%2bQDSgTSqizO12lixjTgpUKphN95BzlqD5Z2bDXRXkAd1bzOYBJ3BoExFXAdRA%3d%3d,
4T1B11HK3KU744653,3.7,,Toyota,Camry,Se,2019,18200,Sedan,4,2.5l,White,Black,29499,8-speed A/t,Cloth&leather,2020-02-25T19:30:00.000Z,Newark- NJ,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToHFJw7uv5zT6N75m3JQjxFNPEpRr1DzxHDIij00FSGpXZwUhpAx1yhzB5O%2fFBkcE6Ug5QpBvuaEP2hzem9o2EJAfR%2ffeJAIqHv1ConwdGaXOA%3d%3d,
2C3CDXCT8JH237952,4.1,,Dodge,Charger,R/t,2018,20600,Sedan,8,5.7l,White,Black,45897,8-speed A/t,Cloth,2020-02-25T19:30:00.000Z,San Francisco- CA,,,,,RWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGPdPJvIRxX%2bPHAdIw%2frYqLJkTc0CQku%2fH8ahsvUPmCCwTHe8MUQxOnryX3pfnF%2bXzzdPokBNeTgVwYfSgeUZCTRD2mZ5%2bbaCuBUXdQbOaIJw%3d%3d,
3FA6P0LUXKR207170,4.6,,Ford,Fusion Hybrid,Se,2019,14300,Sedan,4,2.0l,White,Black,34308,A/t,Cloth,2020-02-24T19:30:00.000Z,Cleveland- OH,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToHhPghm0SX7zSGSmTMY5Ll%2fDPkmwJDHubETZlYe4zhIkAaFjbL1CqCrhFltXQtgRZAXqPm5I6jNYXsZfAUVmsQzTG%2b6K3ic%2f%2f78RSCgNc35ig%3d%3d,
1FMCU9G9XKUB33690,4.5,,Ford,Escape,Se,2019,16900,Suv,4,2.0l,Red,Tan,32187,6-speed A/t,Cloth,2020-02-26T19:30:00.000Z,Chicago Ohare- IL,,,,,4WD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToEvgU1XTMQhos88B8STiTQlXCusN4CLvyPwWKBVNIQLXuP4CCKUiOKRAeC5KJc7Dh%2bpjQ70hENGXtHO7GUpdBFb%2faq1Onl29CqHHgxz%2bVo9UQ%3d%3d,
1C4PJMBX9KD298511,4.4,,Jeep,Cherokee,Trailhawk,2019,21200,Suv,6,3.2l,Grey,Black,30485,9-speed A/t,Cloth&leather,2020-02-26T19:30:00.000Z,Hartford- CT,,,,,4WD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToG8jsTW15vncfGvdhcSHa2WPKgAw0TVapiJKmeqYf0BCenPE8zoRnJlRPc2xRvrMN1h8YFfR88uAqScdnoAQsxMcjgDwwj7dkbgB1reCZZx7Q%3d%3d,
1VWLA7A39KC013453,3.9,,Volkswagen,Passat,2.0t Wolfsburg Edition,2019,13700,Sedan,4,2.0l,Red,Black,53978,6-speed A/t,Leather,2020-02-24T19:30:00.000Z,Norfolk- VA,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToE2SIl033%2fa68fR4ThM35ZQpSQDClvNLQ6to%2frrN9%2fzsoazggCeh3xi0vpBO7vk7XK0Cm6%2fZoRhoFtNgxdVQ4lmwZT80oeOc0r3DWqPR3Ktbw%3d%3d,
2C4RDGCG1KR655936,4.3,,Dodge,Grand Caravan,Sxt,2019,16600,Minivan,6,3.6l,Silver,Black,32553,6-speed A/t,Cloth&leather,2020-02-27T19:30:00.000Z,Oklahoma City- OK,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToE%2fhUeD1fsb4zjvmq3YvfIkki9K3Dq60PxFiPSAy%2f3HDhsIvPYTsi6Mc0yh0bS7IKj%2fYT3oNzU%2brKv43WdsjNcj4SQIr6lnNqBVOJr8N5ENvw%3d%3d,
1V2DR2CA3KC544225,4.6,,Volkswagen,Atlas,3.6l V6 Se,2019,24100,Suv,6,3.6l,Blue,Black,39818,8-speed A/t,Leather,2020-02-27T19:30:00.000Z,Chicago Ohare- IL,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGdJstgKGhQ2AKm2gpnoUcTGFknXOmrg%2fLY302I%2f5ete69WipcC8TCgs62sp%2fvdIlxCAyLPRKSLcgW6KY8t1gbnV%2fQkJgY5EJkGnwKXSLLXTQ%3d%3d,
2C4RDGCG9KR529355,4.2,,Dodge,Grand Caravan,Sxt,2019,15400,Minivan,6,3.6l,Silver,Black,44819,6-speed A/t,Leather,2020-02-26T19:30:00.000Z,Syracuse- NY,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGZyQzKHtXqkg5mSgxHOzSGLC3ukecbSqzPyJk2To2CaE%2b%2f1yTP9q5cWX4Zku%2fA8fB8N0chC7nUA0neIkSh%2bFWIYqMqykNlpr7xBzj6NxfHcg%3d%3d,
5XXGT4L36KG278793,3.6,,Kia,Optima,Ex,2019,13400,Sedan,4,2.4l,Black,Black,30921,6-speed A/t,Cloth,2020-02-26T19:30:00.000Z,Milwaukee- WI,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGs4DyToV7c5PsAAq7kg2hX3aEciZA7G8K70N9fhqhk8F4MLo42VckUhgQIHiE1ZBxkbimJTU%2fcM7WiYtdqt%2bX7KWve8c1F6qDOQjoKWN3mhg%3d%3d,
3FA6P0LU7KR207563,3.7,,Ford,Fusion Hybrid,Se,2019,13700,Sedan,4,2.0l,White,Black,35795,Continuously Variable Trans,Cloth,2020-02-25T19:30:00.000Z,Newark- NJ,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToGihu55JufP9piVNCxhZW4HQgRd4uLH7VsaRz214WxQQ8BRrlaXKZsZwkcde9Y%2fLrb94lZ4t%2bI9o3tLJUCRmHTg3eq6HzjhyYGPl%2b7CZ0%2fLRw%3d%3d,
JM3KFACM3K0540254,4.6,,Mazda,Cx-5,Touring,2019,18900,Suv,4,2.5l,Silver,Black,30962,6-speed A/t,Leather,2020-02-26T19:30:00.000Z,Hartford- CT,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToHEH414cUJWM7TuAedFAVvszO%2f%2fUPBCit0QgMv0T%2fHsvv1bQEDz5pyXEwxsA2hpY0FLSbeg7Onn327Pk7GXX3TbkVBDt30NJshlEUKPeWrlmA%3d%3d,
1N6AD0ER7KN707258,4.5,,Nissan,Frontier,Sv,2019,18300,Pickup,6,4.0l,Silver,Black,29855,6-speed A/t,Cloth,2020-02-26T19:30:00.000Z,Hartford- CT,,,,,RWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToHZRomfSY2lnkj77kWYGqfDNKhnn0mGSqk4KLKnHBUm1nMn0R0HJVYqbNu0A3j8LWzC60MN4IrCd3ghXZevgQ1hOwhyLWJ4gSUsRJevv9GmDQ%3d%3d,
5XXGT4L3XKG282989,4.3,,Kia,Optima,Lx,2019,13300,Sedan,4,2.4l,Grey,Black,32474,6-speed A/t,Cloth,2020-02-26T19:30:00.000Z,Syracuse- NY,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToHLOY1m7ZYGJiP87u131JrLE%2b%2frKoLjica7qm2FxO8th95qYN1kz6NT19gvdYsEQAr3K81coFjfFggCcbi6Ip71R80TtdmxzCnJnGCDaOFZRw%3d%3d,
KNDJP3A56K7009310,3.1,,Kia,Soul,+,2019,13200,Crossover Utility Vehicle,4,2.0l,White,Black,22413,6-speed A/t,Cloth,2020-02-26T19:30:00.000Z,Syracuse- NY,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToEM0Ozu3DBc5H8IUZQsoJFTQsAevzPu%2bBjaWk9GdndJKwoLFVqFCe7rvWTHETaxzF78wjbDef2lhx4k3%2bRtoGBfeDKdXRrmUMgFLLp%2biM%2fSlA%3d%3d,
5YFBURHE9KP921143,4.5,,Toyota,Corolla,Se,2019,14100,Sedan,4,1.8l,Red,Black,31114,6-speed A/t,Cloth&leather,2020-02-27T19:30:00.000Z,Chicago Midway- IL,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToFjPNzqFtsAHc9x10%2bBR0lpyKBYwZ0rMM2SmIm7noMe0asX%2fmmDjeNQE2kodVbCgGXtvy2hLnpM1DgUROnMvVSBxCqBdEjzYTWgMhOacSDhAA%3d%3d,
3C4PDDGG3JT370862,3.8,,Dodge,Journey,Crossroad,2018,15700,Wagon / Hatchback,6,3.6l,White,Black,36446,6-speed A/t,Cloth&leather,2020-02-27T19:30:00.000Z,Orlando- FL,,,,,AWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToEY2J7RwvpZF%2fqQ1ZVbH1tvXZy0FTIT56xhOGSX81gFAfLQOJ2s4HurbRRTgSz2Wr2etV2Zeu%2bg4ykFrzNzO88yRqgEAHSeX2NXbbgcka95oQ%3d%3d,
2T1BURHE9KC238844,4.6,,Toyota,Corolla,L,2019,13500,Sedan,4,1.8l,White,Black,37353,A/t,Cloth,2020-02-28T19:30:00.000Z,Reno- NV,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToEgW2vGF0h6mQPV8%2btwXTlxOW4Nr8J3FOpV%2bQ3GubrCwxkBo2kn6HV7y2bAtbYkplqvnGNUXCcOpvYLGWKBgT6HhLkhZQhiR0kexGlBrfj2IA%3d%3d,
KNDJP3A59K7672810,4.6,,Kia,Soul,+,2019,13200,Wagon / Hatchback,4,2.0l,Grey,Black,27726,6-speed A/t,Cloth,2020-02-26T19:30:00.000Z,Hartford- CT,,,,,FWD,http://crd.aiminspections.com/crd/PDFReport.aspx?report=DZ0TBxLnToEcr1nPuM%2bbtO9Yq9xcmMd3mXB2F7iE7j5AWJOWXH0tBjX311yPU7K8gOe72sU5pBsq8qouUjLldcWWF5VRULzB5i98AnhP8Gq43UlqMfVIOA%3d%3d,
