Year,Make,Model,"Model Series","Exterior Color","Interior Color",Grade,Vda,Mileage,"Buy Now Price",VIN,"Due Location Name",City,State,Zip
2019,CHEVROLET,"CAMARO SS",2SS,BLA,BLA,,0.00,17302,34200.00,1G1FH1R7XK0132042,"ZR MIAMI FLORIDA",Miami,FL,33142
2019,CHEVROLET,"CAMARO SS",2SS,WHI,BLA,,0.00,27994,32500.00,1G1FH1R78K0132346,"RHP AP RALEIGH ",Morrisville,NC,27560
2019,CHEVROLET,"CAMARO SS",2SS,WHI,BLA,,798.37,22936,33300.00,1G1FH1R79K0130847,"PHILADELPHIA INT'L A","Philadelphia Ap",PA,19153
2019,CHEVROLET,"CAMARO SS",2SS,GRA,BLA,,0.00,19886,33300.00,1G1FH1R74K0132084,"ZT SAN FRANCISCO AP","San Francisco Ap",CA,94128
2019,CHEVROLET,"CAMARO SS",2SS,SIL,BLA,,0.00,10532,34900.00,1G1FH1R72K0131564,"ZT BOISE IDAHO","Boise Ap",ID,83705
2019,CHEVROLET,"CAMARO SS",2SS,GRA,BLA,,5343.68,15879,34200.00,1G1FH1R77K0130958,"NEWARK  NJ NEWARK LI",Newark,NJ,07114
2019,CHEVROLET,"CAMARO SS",2SS,BLA,BLA,,0.00,20122,33800.00,1G1FH1R74K0131856,"VERIZON CENTER HLE","Washington Dc",DC,20001
2019,CHEVROLET,"CAMARO SS",2SS,RED,BLA,,0.00,16532,34300.00,1G1FH1R74K0131257,"PHILADELPHIA INT'L A","Philadelphia Ap",PA,19153
2019,CHEVROLET,"CAMARO SS",,RED,,,2909.34,12742,34700.00,1G1FH1R72K0131418,"LOUISVILLE STANDIFOR",,,
2019,CHEVROLET,"CAMARO SS",2SS,BLA,BLA,,390.20,19664,33600.00,1G1FH1R78K0130712,"DENVER INT'L A P",Denver,CO,80249
2019,CHEVROLET,"CAMARO SS",2SS,WHI,BLA,,1555.61,19739,33900.00,1G1FH1R78K0132167,"PEP BOYS TALLAHASSEE",Tallahassee,FL,32301
2019,CHEVROLET,"CAMARO SS",2SS,BLA,BLA,,6506.47,16427,34300.00,1G1FH1R74K0130755,"ATLANTA AP",Birmingham,AL,35212
2019,CHEVROLET,"CAMARO SS",2SS,BLA,BLA,,6310.76,13534,34700.00,1G1FH1R72K0131211,"MIAMI AP",Miami,FL,33142
2019,CHEVROLET,"CAMARO SS",2SS,WHI,BLA,,5846.01,14394,34600.00,1G1FH1R75K0131736,"SUNNY ISLES BEACH",Sarasota,FL,34243
2019,CHEVROLET,"CAMARO SS",2SS,BLA,BLA,,1777.18,16806,34300.00,1G1FH1R76K0131924,"BALTIMORE MD  INTERN",Baltimore,MD,21076
2019,CHEVROLET,"CAMARO SS",2SS,RED,BLA,,0.00,14754,34600.00,1G1FH1R72K0139390,"ORLANDO AP",,,32812
2019,CHEVROLET,"CAMARO SS",2SS,BLA,BLA,,0.00,15686,34400.00,1G1FH1R71K0138358,"PHILADELPHIA INT'L A","Philadelphia Ap",PA,19153
2019,CHEVROLET,"CAMARO SS",2SS,WHI,BLA,,2493.10,20272,33800.00,1G1FH1R75K0133115,"BALTIMORE MD  INTERN",Harrisburg,PA,17057
2019,CHEVROLET,"CAMARO SS",2SS,SIL,BLA,,689.70,28278,32400.00,1G1FH1R76K0132037,"ZR CHARLOTTE DOUGLAS","Charlotte Ap",NC,28208
2019,CHEVROLET,"CAMARO SS",2SS,BLA,BLA,,3614.82,9264,35400.00,1G1FH1R72K0139387,"ORLANDO AP",,,32812
2019,CHEVROLET,"CAMARO SS",2SS,RED,BLA,,3004.46,12350,34600.00,1G1FH1R71K0137789,"DENVER INT'L A P",Denver,CO,80249
2019,CHEVROLET,"CAMARO SS",2SS,BLA,BLA,,2216.34,14359,34600.00,1G1FH1R73K0138989,"ORLANDO AP",Orlando,FL,32812
2019,CHEVROLET,"CAMARO SS",2SS,GRA,BLA,,2357.78,19350,33700.00,1G1FH1R71K0137596,"DENVER INT'L A P",Denver,CO,80249
2019,CHEVROLET,"CAMARO SS",2SS,BLA,BLA,,2066.27,17946,33900.00,1G1FH1R78K0132024,"SALT LAKE CITY UT  S","Salt Lake City",UT,84122
2019,CHEVROLET,"CAMARO SS",2SS,WHI,BLA,,4696.24,15400,34200.00,1G1FH1R71K0133631,"ZT TUCSON AP","Tucson Ap",AZ,85756
2019,CHEVROLET,"CAMARO SS",2SS,BLA,BLA,,0.00,17892,34100.00,1G1FH1R7XK0131084,"PENSACOLA AP",Pensacola,FL,32504
2019,CHEVROLET,"CAMARO SS",2SS,BLA,BLA,,0.00,16273,34100.00,1G1FH1R71K0133466,"NEW YORK CITY NY  KE","New York City",NY,11430
2019,CHEVROLET,"CAMARO SS",2SS,GRA,BLA,,2229.52,18750,33700.00,1G1FH1R7XK0133854,"GEORGE BUSH INTRCNTL",Houston,TX,77032
2019,CHEVROLET,"CAMARO SS",2SS,BLA,BLA,,0.00,20754,33700.00,1G1FH1R71K0133421,"BALTIMORE MD  INTERN",,,21076
2019,CHEVROLET,"CAMARO SS",2SS,BLA,BLA,,0.00,26407,32600.00,1G1FH1R76K0132457,MALDEN,Malden,MA,02148
2019,CHEVROLET,"CAMARO SS",2SS,GRA,BLA,,2796.32,11664,35000.00,1G1FH1R71K0132365,SUMMERVILLE,Summerville,SC,29485
2019,CHEVROLET,"CAMARO SS",2SS,SIL,BLA,,2205.57,21627,33600.00,1G1FH1R74K0140167,"ZR NORFOLK DOLLAR RE","Norfolk Ap",VA,23518
2019,CHEVROLET,"CAMARO SS",2SS,BLA,BLA,,1210.21,18386,34100.00,1G1FH1R70K0134186,"RONALD REAGAN INT'L","Washgtn Nat'L Ap",VA,20001
2019,CHEVROLET,"CAMARO SS",2SS,GRA,BLA,,658.00,21930,33500.00,1G1FH1R78K0131021,"UNION STATION","Washington Dc",DC,20001
2019,CHEVROLET,"CAMARO SS",2SS,WHI,BLA,,0.00,18438,34100.00,1G1FH1R70K0132101,"PHILADELPHIA INT'L A","Philadelphia Ap",PA,19153
